1 Nephi
4	14	3	25	27
4	15	3	28	29
4	16	3	30
4	17	3	31	32
4	18	3	33
4	19	3	34
4	20	3	35
4	21	3	36
4	22	3	37
4	23	3	38
4	24	3	39
4	25	3	40	41
4	26	3	42
4	27	3	43	45
4	28	3	46	47
4	29	3	48	49
4	30	3	50
4	31	3	51	53
4	32	3	54	55
4	33	3	56	60
4	34	3	61	63
4	35	3	64	66
5	1	4	1
5	2	4	2
5	3	4	3	4
5	4	4	5	6
5	5	4	7
5	6	4	8	9
5	7	4	10	11
5	8	4	12
5	9	4	13
5	10	4	14
5	11	4	15	16
5	12	4	17
5	13	4	18
5	14	4	19	20
5	15	4	21
5	16	4	22	25
5	17	4	26
5	18	4	27	28
5	19	4	29	30
5	20	4	31	32
5	21	4	33	35
5	22	4	36
5	23	4	37	38
5	24	4	39
5	25	4	40	41
5	26	4	42
5	27	4	43
5	28	4	44
5	29	4	45
5	30	4	46
5	31	4	47
5	32	4	48	49
5	33	4	50
5	34	4	51
6	1	5	1
6	2	5	2	4
6	3	5	5	8
6	4	5	9	12
6	5	5	13	15
6	6	5	16	18
6	7	5	19	21
6	8	5	22
6	9	5	23	25
6	10	5	26	27
6	11	5	28	29
6	12	5	30	32
6	13	5	33	35
6	14	5	36	38
6	15	5	39	40
6	16	5	41
6	17	5	42	43
6	18	5	43	45
7	1	5	46	50
7	2	5	51	53
7	3	5	54
7	4	5	55	57
7	5	5	58
7	6	5	59	60
7	7	5	60	61
7	8	5	61	65
7	9	5	65	66
7	10	5	67
7	11	5	68	69
8	1	5	70
8	2	5	71
8	3	5	72	74
8	4	5	75	76
8	5	5	77	78
8	6	5	79	81
8	7	5	82	83
8	8	5	84	85
8	9	5	86	87
8	10	5	88	89
8	11	5	90	91
8	12	5	92	93
8	13	5	94	96
8	14	5	97
8	15	5	98
8	16	5	99
8	17	5	100	101
8	18	5	102	103
8	19	5	104	105
8	20	5	106
8	21	5	107
8	22	5	108	109
8	23	5	110	111
8	24	5	112	113
8	25	5	114
9	1	6	1
9	2	6	2	3
9	3	6	4
9	4	6	5	7
9	5	6	8	10
9	6	6	11	14
9	7	6	15	18
9	8	6	19	20
9	9	6	21	23
9	10	6	24	25
9	11	6	26
9	12	6	27	30
9	13	6	31	33
9	14	6	34	35
9	15	6	36	37
9	16	6	38	40
9	17	6	41
9	18	6	42
9	19	6	43
9	20	6	44
9	21	6	45	46
9	22	6	47
9	23	6	48
9	24	6	49	50
9	25	6	51	54
9	26	6	54	55
9	27	6	56
9	28	6	57	60
9	29	6	61
9	30	6	62	64
9	31	6	65
9	32	6	66
9	33	6	67
9	34	6	68
9	35	6	69
9	36	6	70
9	37	6	71
9	38	6	72
9	39	6	73	74
9	40	6	75	78
9	41	6	79	82
9	42	6	83	84
9	43	6	85
9	44	6	86	88
9	45	6	89	90
